Source,Target,Weight,Type
TolnaiL_APolgármesterÚr,RákosiJ_ALegnagyobbBolond,1,undirected
TolnaiL_APolgármesterÚr,VasGereben_ÉletuntEmber,27,undirected
TolnaiL_APolgármesterÚr,VasGereben_NagyIdőkNagyEmberek,11,undirected
VadnaiK_AKisTündér,BeöthyZsolt_KálodzyBéla,16,undirected
VadnaiK_AKisTündér,GozsduElek_Köd,1,undirected
VadnaiK_AKisTündér,GyulaiPál_EgyRégiUdvarház,31,undirected
VadnaiK_AKisTündér,JókaiMór_EgyMagyarNábob,12,undirected
VadnaiK_AKisTündér,KaffkaM_Hangyaboly,2,undirected
VadnaiK_AKisTündér,KeményZs_SzerelemÉsHiÚság,9,undirected
VadnaiK_AKisTündér,NagyIgnác_MagyarTitkok,24,undirected
VadnaiK_AKisTündér,PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,7,undirected
VadnaiK_AKisTündér,RákosiJ_ALegnagyobbBolond,1,undirected
VasGereben_ÉletuntEmber,KuthyLajos_HazaiRejt,7,undirected
VasGereben_ÉletuntEmber,NagyIgnác_MagyarTitkok,8,undirected
VasGereben_ÉletuntEmber,RákosiJ_ALegnagyobbBolond,4,undirected
VasGereben_ÉletuntEmber,SütőAndrás_AnyámKönnyűÁlmot,2,undirected
VasGereben_ÉletuntEmber,TolnaiL_APolgármesterÚr,27,undirected
VasGereben_ÉletuntEmber,VasGereben_NagyIdőkNagyEmberek,60,undirected
VasGereben_NagyIdőkNagyEmberek,GyulaiPál_EgyRégiUdvarház,2,undirected
VasGereben_NagyIdőkNagyEmberek,JókaiMór_AKőszívűEMberFiai,3,undirected
VasGereben_NagyIdőkNagyEmberek,JókaiMór_EgyMagyarNábob,5,undirected
VasGereben_NagyIdőkNagyEmberek,Mikszáth_AFeketeVáros,11,undirected
VasGereben_NagyIdőkNagyEmberek,NagyIgnác_MagyarTitkok,3,undirected
VasGereben_NagyIdőkNagyEmberek,RákosiJ_ALegnagyobbBolond,4,undirected
VasGereben_NagyIdőkNagyEmberek,TamásiÁ_ÁbelARengetegben,3,undirected
VasGereben_NagyIdőkNagyEmberek,TolnaiL_APolgármesterÚr,11,undirected
VasGereben_NagyIdőkNagyEmberek,VasGereben_ÉletuntEmber,60,undirected
ZávadaP_JadvigaPárnája,FüstMilán_FeleségemTörténete,60,undirected
ZávadaP_JadvigaPárnája,Kertész_Sortalansag,2,undirected
ZávadaP_JadvigaPárnája,MészölyM_Atleta,20,undirected
ZávadaP_JadvigaPárnája,MészölyM_Saulus,2,undirected
ZávadaP_JadvigaPárnája,MóriczZs_Árvácska,1,undirected
ZávadaP_JadvigaPárnája,Nádas_EgyCsaladregeny,1,undirected
ZávadaP_JadvigaPárnája,NémethLászló_Iszony,32,undirected
ZávadaP_JadvigaPárnája,SántaF_HuszOra,6,undirected
ZávadaP_JadvigaPárnája,SzabóM_AzAjto,7,undirected
ZávadaP_JadvigaPárnája,TamásiÁ_ÁbelARengetegben,8,undirected
