Source,Target,Weight,Type
SzabóMagda_AzŐz,MészölyMiklós_AzAtlétaHalála,4,undirected
SzabóMagda_AzŐz,MészölyMiklós_Saulus,7,undirected
SzabóMagda_AzŐz,NádasPéter_EgyCsaládregényVége,25,undirected
SzabóMagda_AzŐz,NémethLászló_Iszony,1,undirected
SzabóMagda_AzŐz,SzabóMagda_AzAjtó,59,undirected
SzabóMagda_AzŐz,SzabóMagda_Freskó,26,undirected
SzabóMagda_Freskó,GozsduElek_Köd,4,undirected
SzabóMagda_Freskó,GyulaiPál_EgyRégiUdvarházU,4,undirected
SzabóMagda_Freskó,KosztolányiDezső_Aranysárkány,3,undirected
SzabóMagda_Freskó,KosztolányiDezső_ÉdesAnna,7,undirected
SzabóMagda_Freskó,MándyIván_ALocsolókocsi,6,undirected
SzabóMagda_Freskó,MóriczZsigmond_Árvácska,48,undirected
SzabóMagda_Freskó,MóriczZsigmond_LégyJóMindhalálig,25,undirected
SzabóMagda_Freskó,SzabóMagda_AzAjtó,28,undirected
SzabóMagda_Freskó,SzabóMagda_AzŐz,26,undirected
SzerbAntal_UtasÉsHoldvilág,BródySándor_Hófehérke,1,undirected
SzerbAntal_UtasÉsHoldvilág,BródySándor_Rembrandt,59,undirected
SzerbAntal_UtasÉsHoldvilág,FüstMilán_FeleségemTörténete,12,undirected
SzerbAntal_UtasÉsHoldvilág,KaffkaMargit_SzínekÉsÉvek,1,undirected
SzerbAntal_UtasÉsHoldvilág,KarinthyFrigyes_UtazásAKoponyámK,24,undirected
SzerbAntal_UtasÉsHoldvilág,MáraiSándors_AGyertyákCsonkigÉgnek,6,undirected
SzerbAntal_UtasÉsHoldvilág,MóriczZsigmond_LégyJóMindhalálig,1,undirected
SzerbAntal_UtasÉsHoldvilág,OttlikGéza_Buda,8,undirected
SzomoryDezső_APárizsiRegény,FaludyGyörgy_PokolbeliVígNapjaim,4,undirected
SzomoryDezső_APárizsiRegény,GárdonyiGéza_ALáthatatlanEmber,5,undirected
SzomoryDezső_APárizsiRegény,GergelyÁgnes_AChicagóiVáltozat,2,undirected
SzomoryDezső_APárizsiRegény,KaffkaMargit_SzínekÉsÉvek,19,undirected
SzomoryDezső_APárizsiRegény,KarinthyFrigyes_UtazásAKoponyámK,2,undirected
SzomoryDezső_APárizsiRegény,KonrádGyörgy_AVárosalapító,2,undirected
SzomoryDezső_APárizsiRegény,MáraiSándors_AGyertyákCsonkigÉgnek,47,undirected
SzomoryDezső_APárizsiRegény,MészölyMiklós_Film,2,undirected
TamásiÁron_ÁbelARengetegben,FüstMilán_FeleségemTörténete,18,undirected
TamásiÁron_ÁbelARengetegben,JókaiMór_SárgaRózsa,21,undirected
TamásiÁron_ÁbelARengetegben,MészölyMiklós_AzAtlétaHalála,1,undirected
TamásiÁron_ÁbelARengetegben,NémethLászló_Iszony,5,undirected
TamásiÁron_ÁbelARengetegben,SántaFerenc_HúszÓra,5,undirected
TamásiÁron_ÁbelARengetegben,VasGereben_NagyIdőkNagyEmberek,4,undirected
TamásiÁron_ÁbelARengetegben,ZávadaPál_JadvigaPárnája,8,undirected
ToldyIstván_Anatole,AsbóthJános_ÁlmokÁlmodója,15,undirected
ToldyIstván_Anatole,EötvösJózsef_AFaluJegyzője,2,undirected
ToldyIstván_Anatole,EötvösJózsef_AKarthausi,9,undirected
ToldyIstván_Anatole,EötvösJózsef_Magyarország1514ben,7,undirected
ToldyIstván_Anatole,JókaiMór_EgyMagyarNábob,2,undirected
ToldyIstván_Anatole,KeményZsigmond_ARajongók,12,undirected
ToldyIstván_Anatole,KeményZsigmond_GyulaiPál,9,undirected
ToldyIstván_Anatole,KuthyLajos_HazaiRejtelmek,7,undirected
ToldyIstván_Anatole,PodmaniczkyFrigyes_AzAlföldiVadászokT,29,undirected
TolnaiLajos_APolgármesterÚr,BeöthyZsolt_KálodzyBéla,1,undirected
TolnaiLajos_APolgármesterÚr,EsterházyPéter_Fuharosok,4,undirected
TolnaiLajos_APolgármesterÚr,EsterházyPéter_TermelésiRegény,2,undirected
TolnaiLajos_APolgármesterÚr,GyulaiPál_EgyRégiUdvarházU,1,undirected
TolnaiLajos_APolgármesterÚr,JókaiMór_EgyMagyarNábob,4,undirected
TolnaiLajos_APolgármesterÚr,JusthZsigmond_APénzLegendája,1,undirected
TolnaiLajos_APolgármesterÚr,KaffkaMargit_Hangyaboly,49,undirected
TolnaiLajos_APolgármesterÚr,MikszáthKálmán_AFeketeVáros,6,undirected
TolnaiLajos_APolgármesterÚr,MikszáthKálmán_AzÚjZrínyiász,25,undirected
TolnaiLajos_APolgármesterÚr,RákosiJenő_ALegnagyobbBolond,1,undirected
TolnaiLajos_APolgármesterÚr,RejtőJenő_ATizennégyKarátosAutó,3,undirected
TolnaiLajos_APolgármesterÚr,VadnaiKároly_AKisTündér,1,undirected
TolnaiLajos_APolgármesterÚr,VasGereben_ÉletuntEmber,12,undirected
TolnaiLajos_APolgármesterÚr,VasGereben_NagyIdőkNagyEmberek,10,undirected
VadnaiKároly_AKisTündér,BeöthyZsolt_KálodzyBéla,22,undirected
VadnaiKároly_AKisTündér,EötvösJózsef_AKarthausi,1,undirected
VadnaiKároly_AKisTündér,GyulaiPál_EgyRégiUdvarházU,29,undirected
VadnaiKároly_AKisTündér,JókaiMór_EgyMagyarNábob,7,undirected
VadnaiKároly_AKisTündér,KaffkaMargit_Hangyaboly,2,undirected
VadnaiKároly_AKisTündér,KeményZsigmond_SzerelemÉsHiúság,9,undirected
VadnaiKároly_AKisTündér,NagyIgnác_MagyarTitkok,26,undirected
VadnaiKároly_AKisTündér,PodmaniczkyFrigyes_AzAlföldiVadászokT,10,undirected
VadnaiKároly_AKisTündér,TolnaiLajos_APolgármesterÚr,1,undirected
VasGereben_ÉletuntEmber,BródySándor_Hófehérke,2,undirected
VasGereben_ÉletuntEmber,KeményZsigmond_ARajongók,2,undirected
VasGereben_ÉletuntEmber,KuthyLajos_HazaiRejtelmek,10,undirected
VasGereben_ÉletuntEmber,NagyIgnác_MagyarTitkok,10,undirected
VasGereben_ÉletuntEmber,RákosiJenő_ALegnagyobbBolond,6,undirected
VasGereben_ÉletuntEmber,SütőAndrás_AnyámKönnyűÁlmotÍ,2,undirected
VasGereben_ÉletuntEmber,TolnaiLajos_APolgármesterÚr,12,undirected
VasGereben_ÉletuntEmber,VasGereben_NagyIdőkNagyEmberek,60,undirected
VasGereben_NagyIdőkNagyEmberek,GyulaiPál_EgyRégiUdvarházU,2,undirected
VasGereben_NagyIdőkNagyEmberek,JókaiMór_AKőszívűEmberFiai,4,undirected
VasGereben_NagyIdőkNagyEmberek,JókaiMór_EgyMagyarNábob,4,undirected
VasGereben_NagyIdőkNagyEmberek,MikszáthKálmán_AFeketeVáros,10,undirected
VasGereben_NagyIdőkNagyEmberek,NagyIgnác_MagyarTitkok,6,undirected
VasGereben_NagyIdőkNagyEmberek,RákosiJenő_ALegnagyobbBolond,3,undirected
VasGereben_NagyIdőkNagyEmberek,TamásiÁron_ÁbelARengetegben,4,undirected
VasGereben_NagyIdőkNagyEmberek,TolnaiLajos_APolgármesterÚr,10,undirected
VasGereben_NagyIdőkNagyEmberek,VasGereben_ÉletuntEmber,60,undirected
ZávadaPál_JadvigaPárnája,FüstMilán_FeleségemTörténete,60,undirected
ZávadaPál_JadvigaPárnája,KertészImre_Sortalanság,2,undirected
ZávadaPál_JadvigaPárnája,MészölyMiklós_AzAtlétaHalála,20,undirected
ZávadaPál_JadvigaPárnája,MészölyMiklós_Saulus,3,undirected
ZávadaPál_JadvigaPárnája,MóriczZsigmond_Árvácska,1,undirected
ZávadaPál_JadvigaPárnája,NémethLászló_Iszony,32,undirected
ZávadaPál_JadvigaPárnája,SántaFerenc_HúszÓra,6,undirected
ZávadaPál_JadvigaPárnája,SzabóMagda_AzAjtó,5,undirected
ZávadaPál_JadvigaPárnája,TamásiÁron_ÁbelARengetegben,8,undirected
